"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value"
"Américas","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",9652.061
"Américas","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",8043.384
"Américas","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",62166.78
"Américas","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",51805.65
"Américas","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",34619.35
"Américas","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",28849.459
"Américas","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",27547.429
"Américas","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",22956.191
"Américas: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2023",140.753
"Américas: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2023",117.295
"Américas: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2022",4.092
"Américas: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2022",3.41
"Américas: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",510.278
"Américas: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",425.232
"Américas: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",271.891
"Américas: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",226.576
"Américas: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",238.387
"Américas: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",198.656
"Américas: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",2538.569
"Américas: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",2115.474
"Américas: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",1458.902
"Américas: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",1215.751
"Américas: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",1079.667
"Américas: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",899.723
"Américas: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2023",-163.033
"Américas: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2023",-135.861
"Américas: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2022",-2741.593
"Américas: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2022",-2284.661
"Américas: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",11968.199
"Américas: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",9973.499
"Américas: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",5969.222
"Américas: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",4974.351
"Américas: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",5998.977
"Américas: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",4999.148
"Américas: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",42635.75
"Américas: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",35529.792
"Américas: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",24238.37
"Américas: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",20198.641
"Américas: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",18397.381
"Américas: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",15331.151
"Américas: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2023",4606.81
"Américas: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2023",3839.009
"Américas: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2022",1503.787
"Américas: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2022",1253.156
"Américas: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",7755.246
"Américas: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",6462.705
"Américas: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",4340.549
"Américas: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",3617.125
"Américas: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",3414.696
"Américas: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",2845.58
"Américas: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",16992.46
"Américas: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",14160.384
"Américas: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",8922.079
"Américas: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",7435.066
"Américas: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",8070.381
"Américas: Ingreso alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",6725.318
"América Latina y el Caribe","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2023",-87.559
"América Latina y el Caribe","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2023",-72.966
"América Latina y el Caribe","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2022",-3130.064
"América Latina y el Caribe","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2022",-2608.387
"América Latina y el Caribe","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",12941.118
"América Latina y el Caribe","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",10784.265
"América Latina y el Caribe","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",6502.994
"América Latina y el Caribe","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",5419.161
"América Latina y el Caribe","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",6438.124
"América Latina y el Caribe","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",5365.103
"América Latina y el Caribe","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",46892.211
"América Latina y el Caribe","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",39076.842
"América Latina y el Caribe","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",26651.612
"América Latina y el Caribe","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",22209.676
"América Latina y el Caribe","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",20240.599
"América Latina y el Caribe","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",16867.166
"América Latina y el Caribe: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2023",140.753
"América Latina y el Caribe: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2023",117.295
"América Latina y el Caribe: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2022",4.092
"América Latina y el Caribe: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2022",3.41
"América Latina y el Caribe: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",510.278
"América Latina y el Caribe: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",425.232
"América Latina y el Caribe: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",271.891
"América Latina y el Caribe: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",226.576
"América Latina y el Caribe: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",238.387
"América Latina y el Caribe: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",198.656
"América Latina y el Caribe: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",2538.569
"América Latina y el Caribe: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",2115.474
"América Latina y el Caribe: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",1458.902
"América Latina y el Caribe: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",1215.751
"América Latina y el Caribe: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2020",1079.667
"América Latina y el Caribe: Ingreso mediano bajo","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2020",899.723
"América Latina y el Caribe: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2023",-163.033
"América Latina y el Caribe: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2023",-135.861
"América Latina y el Caribe: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2022",-2741.593
"América Latina y el Caribe: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2022",-2284.661
"América Latina y el Caribe: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",11968.199
"América Latina y el Caribe: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Total","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",9973.499
"América Latina y el Caribe: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",5969.222
"América Latina y el Caribe: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Hombres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",4974.351
"América Latina y el Caribe: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 40 horas por semana","2021",5998.977
"América Latina y el Caribe: Ingreso mediano alto","Horas de trabajo perdidas debido a la crisis de COVID-19, expresadas como número de empleos FTE, según sexo - Estimaciones modeladas de la OIT (miles)","OIT - Estimaciones Modeladas","Sexo: Mujeres","Equivalencia a tiempo completo: Basado en 48 horas por semana","2021",4999.148
